timestamp,latency,queue_id
1762600354.762425,11030789,0
1762600354.762625,5765546,1
1762600354.762626,5719786,2
1762600354.762894,7309389,3
1762600354.762895,4754949,7
1762600354.763162,11767870,0
1762600354.763195,11746145,0
1762600354.763364,5086119,1
1762600354.763365,5039802,2
1762600354.763632,8046779,3
1762600354.763634,4369825,5
1762600354.763901,4270418,7
1762600354.763902,11771088,0
1762600354.764103,5823516,1
1762600354.764104,5777198,2
1762600354.764371,7235982,3
1762600354.764372,5107221,5
1762600354.764640,5007809,7
1762600354.764641,4797093,1
1762600354.764841,4964376,2
1762600354.764843,7705101,3
1762600354.765109,4376997,5
1762600354.765111,3993035,7
1762600354.765378,11666362,0
1762600354.765379,5534483,1
1762600354.765580,5701768,2
1762600354.765581,7056067,3
1762600354.765848,5114388,5
1762600354.765849,4730428,7
1762600354.766117,10902139,0
1762600354.766130,10901221,0
1762600354.766318,5020687,1
1762600354.766320,4968664,2
1762600354.766587,8061732,3
1762600354.766589,4374601,5
1762600354.766855,4381837,7
1762600354.766857,9437507,0
1762600354.767057,5758082,1
1762600354.767058,5706054,2
1762600354.767326,7327595,3
1762600354.767327,5111995,5
1762600354.767595,5119235,7
1762600354.767595,4807197,1
1762600354.767796,4973035,2
1762600354.767797,7796709,3
1762600354.768064,5825569,5
1762600354.768066,5118380,7
1762600354.768333,10913212,0
1762600354.768334,4081658,1
1762600354.768534,5710425,2
1762600354.768536,6956463,3
1762600354.768803,6562964,5
1762600354.768804,5855776,7
1762600354.769072,11637286,0
1762600354.769073,9442322,0
1762600354.769273,5020175,1
1762600354.769275,4987401,2
1762600354.769542,7962135,3
1762600354.769543,5111546,5
1762600354.769810,5116481,7
1762600354.769811,9450984,0
1762600354.770012,4483727,1
1762600354.770013,5724799,2
1762600354.770280,7309028,3
1762600354.770281,5848936,5
1762600354.770549,5853877,7
1762600354.770550,5019987,1
1762600354.770750,6454104,2
1762600354.770751,7778150,3
1762600354.771019,5118401,5
1762600354.771020,5111179,7
1762600354.771287,10926683,0
1762600354.771289,4071958,1
1762600354.771489,7191500,2
1762600354.771490,6594310,3
1762600354.771758,5855798,5
1762600354.771759,5848572,7
1762600354.772027,10928223,0
1762600354.772027,9442096,0
1762600354.772228,5010478,1
1762600354.772229,6595778,2
1762600354.772497,7599981,3
1762600354.772498,5109123,5
1762600354.772765,4998018,7
1762600354.772766,9527013,0
1762600354.772967,4483323,1
1762600354.772967,7333173,2
1762600354.773235,6585442,3
1762600354.773236,5846518,5
1762600354.773504,5735405,7
1762600354.773505,5019588,1
1762600354.773705,6591468,2
1762600354.773706,7054559,3
1762600354.773973,5100579,5
1762600354.773975,5109965,7
1762600354.774242,11002719,0
1762600354.774243,4797710,1
1762600354.774443,7328856,2
1762600354.774445,7784060,3
1762600354.774712,5837966,5
1762600354.774713,5847356,7
1762600354.774914,8699601,0
1762600354.774923,6390838,0
